timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769106925.135905,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.136113,127.0.0.1,127.0.0.1,52,1,1,1,0,58445,0,0
1769106925.136118,127.0.0.1,127.0.0.1,52,1,1,1,0,58447,0,0
1769106925.136189,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.13619,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.140528,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.140608,127.0.0.1,127.0.0.1,40,1,0,1,0,58443,0,0
1769106925.140779,127.0.0.1,127.0.0.1,40,1,0,1,0,58443,0,0
1769106925.140821,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.141537,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.141731,127.0.0.1,127.0.0.1,52,1,1,1,0,58448,0,0
1769106925.141787,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.145454,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.145518,127.0.0.1,127.0.0.1,40,1,0,1,0,58444,0,0
1769106925.145659,127.0.0.1,127.0.0.1,40,1,0,1,0,58444,0,0
1769106925.145695,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.146436,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.146646,127.0.0.1,127.0.0.1,52,1,1,1,0,58449,0,0
1769106925.1467,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.147046,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.147095,127.0.0.1,127.0.0.1,40,1,0,1,0,58447,0,0
1769106925.147387,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.147543,127.0.0.1,127.0.0.1,52,1,1,1,0,58450,0,0
1769106925.147598,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.148068,127.0.0.1,127.0.0.1,40,1,0,1,0,58447,0,0
1769106925.148166,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.148309,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.148398,127.0.0.1,127.0.0.1,40,1,0,1,0,58445,0,0
1769106925.148526,127.0.0.1,127.0.0.1,40,1,0,1,0,58445,0,0
1769106925.14862,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.148671,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.148727,127.0.0.1,127.0.0.1,40,1,0,1,0,58446,0,0
1769106925.148893,127.0.0.1,127.0.0.1,40,1,0,1,0,58446,0,0
1769106925.148981,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.149134,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.14915,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.149348,127.0.0.1,127.0.0.1,52,1,1,1,0,58452,0,0
1769106925.149395,127.0.0.1,127.0.0.1,52,1,1,1,0,58451,0,0
1769106925.149438,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.149458,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.153169,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.153259,127.0.0.1,127.0.0.1,40,1,0,1,0,58448,0,0
1769106925.153436,127.0.0.1,127.0.0.1,40,1,0,1,0,58448,0,0
1769106925.153546,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.153576,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.153744,127.0.0.1,127.0.0.1,52,1,1,1,0,58453,0,0
1769106925.153805,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.155741,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.155863,127.0.0.1,127.0.0.1,40,1,0,1,0,58438,0,0
1769106925.156006,127.0.0.1,127.0.0.1,40,1,0,1,0,58438,0,0
1769106925.156047,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.156754,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.156951,127.0.0.1,127.0.0.1,52,1,1,1,0,58454,0,0
1769106925.157017,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.158522,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.158597,127.0.0.1,127.0.0.1,40,1,0,1,0,58450,0,0
1769106925.158775,127.0.0.1,127.0.0.1,40,1,0,1,0,58450,0,0
1769106925.158862,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.158982,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.159159,127.0.0.1,127.0.0.1,52,1,1,1,0,58455,0,0
1769106925.159249,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.15971,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.159801,127.0.0.1,127.0.0.1,40,1,0,1,0,58449,0,0
1769106925.160102,127.0.0.1,127.0.0.1,40,1,0,1,0,58449,0,0
1769106925.160152,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.160206,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.160294,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.160335,127.0.0.1,127.0.0.1,52,1,1,1,0,58456,0,0
1769106925.160363,127.0.0.1,127.0.0.1,40,1,0,1,0,58452,0,0
1769106925.160394,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.160649,127.0.0.1,127.0.0.1,40,1,0,1,0,58452,0,0
1769106925.160725,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.16075,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.160977,127.0.0.1,127.0.0.1,52,1,1,1,0,58457,0,0
1769106925.16104,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.16783,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.167914,127.0.0.1,127.0.0.1,40,1,0,1,0,58453,0,0
1769106925.168069,127.0.0.1,127.0.0.1,40,1,0,1,0,58453,0,0
1769106925.168116,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.168839,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.16904,127.0.0.1,127.0.0.1,52,1,1,1,0,58458,0,0
1769106925.169103,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.17056,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.170668,127.0.0.1,127.0.0.1,40,1,0,1,0,58455,0,0
1769106925.170973,127.0.0.1,127.0.0.1,40,1,0,1,0,58455,0,0
1769106925.171021,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.171681,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.171878,127.0.0.1,127.0.0.1,52,1,1,1,0,58459,0,0
1769106925.171932,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.173012,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.173097,127.0.0.1,127.0.0.1,40,1,0,1,0,58451,0,0
1769106925.173465,127.0.0.1,127.0.0.1,40,1,0,1,0,58451,0,0
1769106925.173552,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.173589,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.173761,127.0.0.1,127.0.0.1,52,1,1,1,0,58460,0,0
1769106925.173822,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.180627,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.180735,127.0.0.1,127.0.0.1,40,1,0,1,0,58458,0,0
1769106925.180903,127.0.0.1,127.0.0.1,40,1,0,1,0,58458,0,0
1769106925.180946,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.181698,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.181894,127.0.0.1,127.0.0.1,52,1,1,1,0,58461,0,0
1769106925.181994,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.183182,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.183251,127.0.0.1,127.0.0.1,40,1,0,1,0,58459,0,0
1769106925.183389,127.0.0.1,127.0.0.1,40,1,0,1,0,58459,0,0
1769106925.183429,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.183923,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.184154,127.0.0.1,127.0.0.1,52,1,1,1,0,58462,0,0
1769106925.184211,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.186048,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.186156,127.0.0.1,127.0.0.1,40,1,0,1,0,58460,0,0
1769106925.186523,127.0.0.1,127.0.0.1,40,1,0,1,0,58460,0,0
1769106925.186606,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.187544,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.187591,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.187656,127.0.0.1,127.0.0.1,40,1,0,1,0,58456,0,0
1769106925.187658,127.0.0.1,127.0.0.1,40,1,0,1,0,58454,0,0
1769106925.187833,127.0.0.1,127.0.0.1,40,1,0,1,0,58456,0,0
1769106925.187876,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.187922,127.0.0.1,127.0.0.1,40,1,0,1,0,58454,0,0
1769106925.187935,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.188008,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.1881,127.0.0.1,127.0.0.1,52,1,1,1,0,58464,0,0
1769106925.188156,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.188632,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.188644,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.188707,127.0.0.1,127.0.0.1,40,1,0,1,0,58457,0,0
1769106925.188863,127.0.0.1,127.0.0.1,52,1,1,1,0,58463,0,0
1769106925.188937,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.189013,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.189129,127.0.0.1,127.0.0.1,40,1,0,1,0,58457,0,0
1769106925.189204,127.0.0.1,127.0.0.1,52,1,1,1,0,58465,0,0
1769106925.18921,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.189266,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.189362,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769106925.189514,127.0.0.1,127.0.0.1,52,1,1,1,0,58466,0,0
1769106925.189561,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.19336,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769106925.193427,127.0.0.1,127.0.0.1,40,1,0,1,0,58461,0,0
1769106925.193548,127.0.0.1,127.0.0.1,40,1,0,1,0,58461,0,0
1769106925.193588,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
