timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769104858.216886,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104858.216988,127.0.0.1,127.0.0.1,40,1,0,1,0,49687,0,0
1769104858.309045,127.0.0.1,127.0.0.1,97,1,0,1,0,8000,1,1
1769104858.309152,127.0.0.1,127.0.0.1,40,1,0,1,0,49688,0,0
1769104858.395453,127.0.0.1,127.0.0.1,96,1,0,1,0,8000,1,1
1769104858.395555,127.0.0.1,127.0.0.1,40,1,0,1,0,49689,0,0
1769104858.511557,127.0.0.1,127.0.0.1,94,1,0,1,0,8000,1,1
1769104858.511622,127.0.0.1,127.0.0.1,40,1,0,1,0,49690,0,0
1769104858.603001,127.0.0.1,127.0.0.1,95,1,0,1,0,8000,1,1
1769104858.603058,127.0.0.1,127.0.0.1,40,1,0,1,0,49691,0,0
1769104858.71211,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104858.712173,127.0.0.1,127.0.0.1,40,1,0,1,0,49692,0,0
1769104858.809427,127.0.0.1,127.0.0.1,106,1,0,1,0,8000,1,1
1769104858.80949,127.0.0.1,127.0.0.1,40,1,0,1,0,49693,0,0
1769104858.917023,127.0.0.1,127.0.0.1,88,1,0,1,0,8000,1,1
1769104858.9171,127.0.0.1,127.0.0.1,40,1,0,1,0,49694,0,0
1769104859.026956,127.0.0.1,127.0.0.1,93,1,0,1,0,8000,1,1
1769104859.02703,127.0.0.1,127.0.0.1,40,1,0,1,0,49703,0,0
1769104859.095461,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104859.095521,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104859.095946,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104859.096075,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104859.096461,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104859.096488,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104859.096935,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104859.096958,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104859.09762,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104859.097657,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104859.097901,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104859.097927,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104859.102493,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104859.102538,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104859.104882,127.0.0.1,127.0.0.1,106,1,0,1,0,8000,1,1
1769104859.104954,127.0.0.1,127.0.0.1,40,1,0,1,0,49704,0,0
1769104859.10804,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104859.108082,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104859.10825,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104859.108289,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104859.153339,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104859.15337,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104859.230909,127.0.0.1,127.0.0.1,114,1,0,1,0,8000,1,1
1769104859.231006,127.0.0.1,127.0.0.1,40,1,0,1,0,49705,0,0
1769104859.322654,127.0.0.1,127.0.0.1,101,1,0,1,0,8000,1,1
1769104859.322771,127.0.0.1,127.0.0.1,40,1,0,1,0,49708,0,0
1769104859.407713,127.0.0.1,127.0.0.1,88,1,0,1,0,8000,1,1
1769104859.407765,127.0.0.1,127.0.0.1,40,1,0,1,0,49709,0,0
1769104859.530334,127.0.0.1,127.0.0.1,108,1,0,1,0,8000,1,1
1769104859.530416,127.0.0.1,127.0.0.1,40,1,0,1,0,49710,0,0
1769104859.638873,127.0.0.1,127.0.0.1,106,1,0,1,0,8000,1,1
1769104859.638971,127.0.0.1,127.0.0.1,40,1,0,1,0,49711,0,0
1769104859.71593,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104859.716002,127.0.0.1,127.0.0.1,40,1,0,1,0,49712,0,0
1769104859.841808,127.0.0.1,127.0.0.1,113,1,0,1,0,8000,1,1
1769104859.841862,127.0.0.1,127.0.0.1,40,1,0,1,0,49713,0,0
1769104860.306358,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104860.30641,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104860.3071,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104860.307182,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104860.307199,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104860.307208,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104860.307578,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104860.307608,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104860.308278,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104860.308322,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104860.308558,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104860.308576,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104860.322755,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104860.322802,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104860.326799,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104860.326855,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104860.326984,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104860.327,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104860.394142,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104860.394237,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104861.806264,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104861.806308,127.0.0.1,127.0.0.1,40,1,0,1,0,55410,0,0
1769104861.806371,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104861.806388,127.0.0.1,127.0.0.1,40,1,0,1,0,57453,0,0
1769104861.806649,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769104861.806719,127.0.0.1,127.0.0.1,52,1,1,1,0,58082,0,0
1769104861.806745,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104861.807004,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769104861.807073,127.0.0.1,127.0.0.1,52,1,1,1,0,63341,0,0
1769104861.807095,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104861.807615,127.0.0.1,127.0.0.1,40,1,0,1,0,55410,0,0
1769104861.807659,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104861.807749,127.0.0.1,127.0.0.1,40,1,0,1,0,57453,0,0
1769104861.807795,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104864.255949,127.0.0.1,127.0.0.1,838,1,0,1,0,8000,1,0
1769104864.256048,127.0.0.1,127.0.0.1,40,1,0,1,0,63341,0,0
1769104864.257145,127.0.0.1,127.0.0.1,145,1,0,1,0,63341,0,0
1769104864.257174,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104864.257311,127.0.0.1,127.0.0.1,40,1,0,1,0,63341,0,0
1769104864.257328,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104864.25751,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104864.257556,127.0.0.1,127.0.0.1,40,1,0,1,0,63341,0,0
1769104865.882107,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104865.88218,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104865.882789,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104865.882861,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104865.883163,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104865.883191,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104865.89253,127.0.0.1,127.0.0.1,42,1,0,1,0,49697,0,0
1769104865.892576,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104865.892827,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104865.892848,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104865.899623,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104865.899674,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104865.904506,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104865.904546,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104865.904972,127.0.0.1,127.0.0.1,41,1,0,1,0,49697,0,0
1769104865.905011,127.0.0.1,127.0.0.1,40,1,0,1,0,49698,0,0
1769104865.941857,127.0.0.1,127.0.0.1,41,1,0,1,0,49696,0,0
1769104865.941911,127.0.0.1,127.0.0.1,40,1,0,1,0,49695,0,0
1769104866.48116,127.0.0.1,127.0.0.1,52,1,1,0,0,8000,0,0
1769104866.481254,127.0.0.1,127.0.0.1,52,1,1,1,0,55358,0,0
1769104866.481294,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104866.895997,127.0.0.1,127.0.0.1,101,1,0,1,0,8000,1,1
1769104866.896083,127.0.0.1,127.0.0.1,40,1,0,1,0,49673,0,0
1769104866.970052,127.0.0.1,127.0.0.1,99,1,0,1,0,8000,1,1
1769104866.970113,127.0.0.1,127.0.0.1,40,1,0,1,0,49674,0,0
1769104867.070089,127.0.0.1,127.0.0.1,109,1,0,1,0,8000,1,1
1769104867.070176,127.0.0.1,127.0.0.1,40,1,0,1,0,49675,0,0
1769104867.194046,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104867.194106,127.0.0.1,127.0.0.1,40,1,0,1,0,49676,0,0
1769104867.285845,127.0.0.1,127.0.0.1,98,1,0,1,0,8000,1,1
1769104867.28604,127.0.0.1,127.0.0.1,40,1,0,1,0,49677,0,0
1769104867.377106,127.0.0.1,127.0.0.1,106,1,0,1,0,8000,1,1
1769104867.377193,127.0.0.1,127.0.0.1,40,1,0,1,0,49678,0,0
1769104867.49363,127.0.0.1,127.0.0.1,98,1,0,1,0,8000,1,1
1769104867.493693,127.0.0.1,127.0.0.1,40,1,0,1,0,49679,0,0
1769104867.583601,127.0.0.1,127.0.0.1,118,1,0,1,0,8000,1,1
1769104867.5837,127.0.0.1,127.0.0.1,40,1,0,1,0,49680,0,0
1769104867.697422,127.0.0.1,127.0.0.1,98,1,0,1,0,8000,1,1
1769104867.697511,127.0.0.1,127.0.0.1,40,1,0,1,0,49681,0,0
1769104867.781889,127.0.0.1,127.0.0.1,98,1,0,1,0,8000,1,1
1769104867.781949,127.0.0.1,127.0.0.1,40,1,0,1,0,49682,0,0
1769104867.900211,127.0.0.1,127.0.0.1,96,1,0,1,0,8000,1,1
1769104867.900328,127.0.0.1,127.0.0.1,40,1,0,1,0,49683,0,0
1769104868.007611,127.0.0.1,127.0.0.1,99,1,0,1,0,8000,1,1
1769104868.007682,127.0.0.1,127.0.0.1,40,1,0,1,0,49685,0,0
1769104868.08516,127.0.0.1,127.0.0.1,97,1,0,1,0,8000,1,1
1769104868.085309,127.0.0.1,127.0.0.1,40,1,0,1,0,49686,0,0
1769104868.218752,127.0.0.1,127.0.0.1,114,1,0,1,0,8000,1,1
1769104868.218795,127.0.0.1,127.0.0.1,40,1,0,1,0,49687,0,0
1769104868.309953,127.0.0.1,127.0.0.1,95,1,0,1,0,8000,1,1
1769104868.310018,127.0.0.1,127.0.0.1,40,1,0,1,0,49688,0,0
1769104868.39666,127.0.0.1,127.0.0.1,113,1,0,1,0,8000,1,1
1769104868.396706,127.0.0.1,127.0.0.1,40,1,0,1,0,49689,0,0
1769104868.512344,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104868.512418,127.0.0.1,127.0.0.1,40,1,0,1,0,49690,0,0
1769104868.603679,127.0.0.1,127.0.0.1,116,1,0,1,0,8000,1,1
1769104868.603741,127.0.0.1,127.0.0.1,40,1,0,1,0,49691,0,0
1769104868.712596,127.0.0.1,127.0.0.1,107,1,0,1,0,8000,1,1
1769104868.71267,127.0.0.1,127.0.0.1,40,1,0,1,0,49692,0,0
1769104868.809889,127.0.0.1,127.0.0.1,115,1,0,1,0,8000,1,1
1769104868.809949,127.0.0.1,127.0.0.1,40,1,0,1,0,49693,0,0
1769104868.917663,127.0.0.1,127.0.0.1,108,1,0,1,0,8000,1,1
1769104868.917767,127.0.0.1,127.0.0.1,40,1,0,1,0,49694,0,0
1769104869.027802,127.0.0.1,127.0.0.1,101,1,0,1,0,8000,1,1
1769104869.027903,127.0.0.1,127.0.0.1,40,1,0,1,0,49703,0,0
1769104869.105542,127.0.0.1,127.0.0.1,114,1,0,1,0,8000,1,1
1769104869.105603,127.0.0.1,127.0.0.1,40,1,0,1,0,49704,0,0
1769104869.231861,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104869.23193,127.0.0.1,127.0.0.1,40,1,0,1,0,49705,0,0
1769104869.32368,127.0.0.1,127.0.0.1,105,1,0,1,0,8000,1,1
1769104869.323736,127.0.0.1,127.0.0.1,40,1,0,1,0,49708,0,0
1769104869.408256,127.0.0.1,127.0.0.1,107,1,0,1,0,8000,1,1
1769104869.408326,127.0.0.1,127.0.0.1,40,1,0,1,0,49709,0,0
1769104869.531283,127.0.0.1,127.0.0.1,111,1,0,1,0,8000,1,1
1769104869.531348,127.0.0.1,127.0.0.1,40,1,0,1,0,49710,0,0
1769104869.639324,127.0.0.1,127.0.0.1,90,1,0,1,0,8000,1,1
1769104869.639398,127.0.0.1,127.0.0.1,40,1,0,1,0,49711,0,0
1769104869.69773,127.0.0.1,127.0.0.1,833,1,0,1,0,8000,1,0
1769104869.697843,127.0.0.1,127.0.0.1,40,1,0,1,0,58082,0,0
1769104869.700135,127.0.0.1,127.0.0.1,145,1,0,1,0,58082,0,0
1769104869.700231,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104869.700634,127.0.0.1,127.0.0.1,40,1,0,1,0,58082,0,0
1769104869.700685,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104869.701153,127.0.0.1,127.0.0.1,40,1,0,1,0,8000,0,0
1769104869.701288,127.0.0.1,127.0.0.1,40,1,0,1,0,58082,0,0
1769104869.716858,127.0.0.1,127.0.0.1,106,1,0,1,0,8000,1,1
1769104869.717,127.0.0.1,127.0.0.1,40,1,0,1,0,49712,0,0
