timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769654582.615734,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.656819,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.656871,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.697244,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.697352,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.737255,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.737305,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.775884,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.775937,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.814572,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.814624,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.850316,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.850369,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.888709,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.888757,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.926674,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.926724,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.969889,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654582.969937,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.008902,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.008953,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.045505,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.045557,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.084101,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.084147,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.12621,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.126255,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.165821,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.165871,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.206312,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.20637,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.246081,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.246131,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.286109,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.286867,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.331502,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.331553,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.371598,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.371647,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.414781,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.414829,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.457483,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.457533,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.503676,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.503726,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.543413,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.543463,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.585167,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.585215,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.62529,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.625339,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.666064,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.666115,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.70923,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.709276,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.751193,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.751261,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.791062,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.791111,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.830292,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.830342,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.866492,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.866542,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.902926,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.902971,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.947088,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.947155,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.986563,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654583.986614,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.02891,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.028964,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.068599,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.068649,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.106527,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.106577,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.142883,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.142931,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.191611,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.191657,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.236266,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.236333,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
